design,split,repeat,model,learner,alpha,n_features,mae,rmse,r2,representation,inner_oof_rmse,raw_mae,raw_rmse,raw_r2
two_lag,grouped,1,M2_history_env_compact_gb,gb,0.35000000000000003,10,26.997369250153945,43.97406507548203,0.7959237093421901,compact,47.5094405702511,39.24026014788696,50.110398846770046,0.7349944062089924
two_lag,grouped,1,M3_history_vc_rf,rf,0.35000000000000003,5,24.094764217632296,44.0058234724388,0.7956288320685376,vc,48.29883690174422,31.580245326539153,44.224065436274465,0.7935966935134531
two_lag,grouped,1,M3_history_vc_gb,gb,0.35000000000000003,5,24.4360431680194,42.18186545488242,0.8122193290422897,vc,48.41421745936363,34.164185720876375,42.26592421013758,0.811470175971924
two_lag,grouped,1,M4_history_env_compact_vc_rf,rf,0.35000000000000003,13,24.229662261031102,42.75764867622018,0.8070579221212895,compact_vc,47.66469592061296,33.335020367458746,44.553811496668914,0.79050722557372
two_lag,grouped,1,M4_history_env_compact_vc_gb,gb,0.35000000000000003,13,26.712503408812164,44.00255393856118,0.7956591995781812,compact_vc,47.6153959304074,38.58442392620234,49.48675716216744,0.7415495375173421
two_lag,grouped,1,M5_history_env_full_rf,rf,0.4,22,25.150319788850197,42.32556670308954,0.81093772234509,full,47.008945137880204,36.038119426186526,45.793646840396235,0.7786855435327344
two_lag,grouped,1,M5_history_env_full_gb,gb,0.4,22,27.366099884785427,43.61976343795839,0.799198970920427,full,46.93694353050593,39.07591049647829,49.97984986322672,0.7363734072227447
two_lag,grouped,1,M6_history_env_full_vc_rf,rf,0.4,25,24.781307087547464,42.09387521288952,0.8130019228594385,full_vc,47.10221729914339,35.140447878357925,45.10447335406865,0.7852967814344123
two_lag,grouped,1,M6_history_env_full_vc_gb,gb,0.4,25,27.332001841087536,44.00514879299644,0.7956350986922585,full_vc,46.76546027436329,38.989567002376376,50.36723365773817,0.7322709361651534
two_lag,grouped,2,M0_persistence,baseline,,1,29.372380952380954,50.86685945167237,0.7131650452086818,,,,,
two_lag,grouped,2,M1_history_rf,rf,0.5,2,32.01658064041993,49.88205167267982,0.7241640668544715,history,44.82656655203524,40.52166600522229,55.516249784952706,0.6583334459828252
two_lag,grouped,2,M1_history_gb,gb,0.55,2,31.434799650805218,47.82374008512031,0.7464583571905479,history,44.78514011471669,34.305088567043676,48.788107998263655,0.7361299020654062
two_lag,grouped,2,M2_history_env_compact_rf,rf,0.45,10,30.468429848527123,47.3550643241226,0.7514034558836529,compact,44.69792598249169,34.88974078848237,48.544280899431165,0.7387607853351048
two_lag,grouped,2,M2_history_env_compact_gb,gb,0.45,10,30.534845473496357,46.7252330354008,0.7579722422591115,compact,45.515281138364415,33.85050721170605,46.181222567521885,0.7635751745433834
two_lag,grouped,2,M3_history_vc_rf,rf,0.5,5,30.708471590387415,48.36268341718543,0.7407116495272397,vc,45.07619299022891,36.015581802170026,50.79258527578232,0.7140020882691911
two_lag,grouped,2,M3_history_vc_gb,gb,0.4,5,30.176455041566236,47.585295075764364,0.7489803274820713,vc,46.69409125288298,35.34687287382359,47.96980688518603,0.7449072207718122
two_lag,grouped,2,M4_history_env_compact_vc_rf,rf,0.45,13,30.167271624836694,46.97440428001607,0.7553840409257186,compact_vc,45.01360268582348,34.93005538044698,47.93512789586032,0.7452759177783833
two_lag,grouped,2,M4_history_env_compact_vc_gb,gb,0.35000000000000003,13,29.56823952747963,47.26432291733639,0.7523552606261679,compact_vc,46.4612266610051,32.64495744649259,45.070646785112885,0.7748096343322156
two_lag,grouped,2,M5_history_env_full_rf,rf,0.4,22,29.78062256944363,47.055577455103446,0.7545379030989565,full,45.339802023392856,33.83376353811455,47.15023840798228,0.7535493253929689
two_lag,grouped,2,M5_history_env_full_gb,gb,0.35000000000000003,22,30.42897496408651,47.66529162484912,0.7481356301211549,full,46.24583152474617,34.67815976133559,47.594962440558,0.7488783234809118
two_lag,grouped,2,M6_history_env_full_vc_rf,rf,0.4,25,29.748438615187894,47.13710803110769,0.7536865692232991,full_vc,45.478142924425846,33.566720310319056,47.06363015341239,0.7544538832461911
two_lag,grouped,2,M6_history_env_full_vc_gb,gb,0.35000000000000003,25,30.292768084642187,47.74844314813195,0.7472561149593104,full_vc,46.646355733400796,34.28899724863753,47.26662748548434,0.7523311101440745
two_lag,grouped,3,M0_persistence,baseline,,1,25.14285714285714,46.84837243704417,0.8502173527147051,,,,,
two_lag,grouped,3,M1_history_rf,rf,0.4,2,28.633088256158143,46.72610740213993,0.8509981390151808,history,46.7014244247067,39.44986349753821,53.01857241025318,0.8081646909172039
two_lag,grouped,3,M1_history_gb,gb,0.55,2,28.588419109596277,47.15716289983269,0.8482363284630399,history,46.08274893352646,33.327779213570366,49.933299364681424,0.8298417488761508
two_lag,grouped,3,M2_history_env_compact_rf,rf,0.4,10,27.44092357246988,44.137252444255516,0.8670516118699721,compact,46.251360476710786,35.380193929821516,47.632930458983544,0.8451586002644303
two_lag,grouped,3,M2_history_env_compact_gb,gb,0.4,10,27.127914915734095,45.89607307333696,0.8562448065124686,compact,46.65140848159188,33.94815700273872,49.18879729153252,0.8348780174034058
two_lag,grouped,3,M3_history_vc_rf,rf,0.45,5,27.25383987682652,45.075679961887715,0.8613381276034582,vc,46.05678053330157,33.633977134365175,47.74179817042027,0.8444499941497443
two_lag,grouped,3,M3_history_vc_gb,gb,0.5,5,27.900169672882708,45.43908276667912,0.8590933145499337,vc,45.44047336271386,34.1955800990956,48.98102898735149,0.8362699871758585
two_lag,grouped,3,M4_history_env_compact_vc_rf,rf,0.4,13,27.23577746258574,43.947654545548154,0.8681913563742244,compact_vc,46.233467563918424,35.090852525156514,47.46071666810505,0.8462762144818169
two_lag,grouped,3,M4_history_env_compact_vc_gb,gb,0.4,13,26.984117563548985,45.667932368803285,0.8576704142628261,compact_vc,46.47217685041928,35.32743676601534,50.01715127841755,0.8292697828643443
two_lag,grouped,3,M5_history_env_full_rf,rf,0.35000000000000003,22,27.126752395073762,44.174383367669975,0.8668278293468762,full,46.73787655472763,36.98745582265975,48.775815294822515,0.8376390582519241
two_lag,grouped,3,M5_history_env_full_gb,gb,0.30000000000000004,22,26.375743985584503,45.66314754363372,0.8577002376628391,full,47.6467471833096,36.6376407570155,50.30445506346505,0.8273027649650951
two_lag,grouped,3,M6_history_env_full_vc_rf,rf,0.35000000000000003,25,27.270011450949866,43.873117993842584,0.8686380801188862,full_vc,46.76788169430123,37.39676741087717,49.00121577334628,0.8361350016972542
two_lag,grouped,3,M6_history_env_full_vc_gb,gb,0.30000000000000004,25,26.10349330428314,45.577165872563974,0.8582356213529712,full_vc,47.616865462674404,36.27245707059221,50.688625981738625,0.8246549441362123
two_lag,grouped,4,M0_persistence,baseline,,1,33.29523809523809,52.4546596050886,0.7170183590404108,,,,,
two_lag,grouped,4,M1_history_rf,rf,0.55,2,36.395066282260544,52.598472331680284,0.7154645543101218,history,44.53061011930729,40.19128934436982,55.2460476125857,0.6860991142319632
two_lag,grouped,4,M1_history_gb,gb,0.6000000000000001,2,33.34590753842919,49.711824110717394,0.7458386474010799,history,43.92700148589188,34.43083573515448,48.78339105585498,0.7552435833437211
two_lag,grouped,4,M2_history_env_compact_rf,rf,0.6000000000000001,10,39.05948160811889,50.97157208125292,0.7327940212126054,compact,42.918663211248365,44.707161279641035,54.43713549003288,0.6952240854637421
two_lag,grouped,4,M2_history_env_compact_gb,gb,0.5,10,37.58479681401067,50.822041174201466,0.7343594799053142,compact,44.747943683874,46.893254772393185,56.48026145010463,0.6719171633285346
two_lag,grouped,4,M3_history_vc_rf,rf,0.6000000000000001,5,35.846157916973134,51.22084450196179,0.7301741314681357,vc,43.916153018615994,38.342619715582764,52.3760914341268,0.717865441043124
two_lag,grouped,4,M3_history_vc_gb,gb,0.6000000000000001,5,35.279753226829826,51.815926745460594,0.7238680533362656,vc,43.352803076880676,36.931017282811624,53.19378023128121,0.7089873794079231
two_lag,grouped,4,M4_history_env_compact_vc_rf,rf,0.6000000000000001,13,39.1027825584431,51.75922019344491,0.7244721117165436,compact_vc,42.8135637523957,44.4118573748394,55.39385466320027,0.6844172263208826
two_lag,grouped,4,M4_history_env_compact_vc_gb,gb,0.5,13,37.62705305173946,52.17630062644418,0.7200137641050497,compact_vc,44.051969184054585,45.00963447790121,57.558259638431956,0.6592738843197153
two_lag,grouped,4,M5_history_env_full_rf,rf,0.55,22,38.82735088895352,50.65892458824211,0.7360619238815382,full,43.2039667580899,45.6394084633157,55.179154050804044,0.6868588151239309
two_lag,grouped,4,M5_history_env_full_gb,gb,0.5,22,37.347295906665565,51.140456195520684,0.7310204206506157,full,44.122653440000285,45.27432571383546,55.786402122920364,0.6799286361047372
two_lag,grouped,4,M6_history_env_full_vc_rf,rf,0.55,25,38.753607288734926,50.912729864396276,0.7334105969272132,full_vc,43.01238465276583,45.722941364662034,55.36045340600283,0.684797690309273
two_lag,grouped,4,M6_history_env_full_vc_gb,gb,0.55,25,37.91040687936338,52.072895692561154,0.7211224386883229,full_vc,43.40801993730786,45.30489686756599,57.01299504305867,0.6656988835942006
two_lag,grouped,5,M0_persistence,baseline,,1,23.907619047619043,33.66749654799899,0.8777537827056942,,,,,
two_lag,grouped,5,M1_history_rf,rf,0.5,2,26.442998778118696,35.70965033094544,0.8624739478724093,history,49.332134787768524,32.90993617903549,42.624364471705235,0.8040570625556783
two_lag,grouped,5,M1_history_gb,gb,0.55,2,26.941606935945774,36.11669567078304,0.859320829019818,history,49.14381288937942,31.934888934029193,41.53503270436335,0.8139443364674909
two_lag,grouped,5,M2_history_env_compact_rf,rf,0.6000000000000001,10,27.101014385991068,35.90290835332381,0.8609813579564626,compact,47.02823042892904,32.34002155092769,40.89119356576726,0.819667769050133
two_lag,grouped,5,M2_history_env_compact_gb,gb,0.5,10,26.274450503086904,34.87896993615269,0.8687978106100707,compact,48.638387371355776,33.62970069361068,42.07649877577401,0.8090617357801496
two_lag,grouped,5,M3_history_vc_rf,rf,0.55,5,26.616074368966025,34.203408647812566,0.8738310295086351,vc,48.05854353530775,32.71182352799018,39.48098470270974,0.8318914768458034
two_lag,grouped,5,M3_history_vc_gb,gb,0.4,5,24.49236103985842,32.78445789963421,0.8840822895133027,vc,50.02792753283382,34.22266523388065,42.055241505978884,0.809254613089078
two_lag,grouped,5,M4_history_env_compact_vc_rf,rf,0.6000000000000001,13,26.937971230080436,35.266856355442194,0.8658634046865061,compact_vc,47.39177098980456,32.11947585965787,40.32430636479552,0.8246331131963698
two_lag,grouped,5,M4_history_env_compact_vc_gb,gb,0.45,13,26.594891730068042,34.84801024361384,0.8690306257809167,compact_vc,49.18120148840879,35.135516888779094,43.25647998953438,0.7982023370394556
two_lag,grouped,5,M5_history_env_full_rf,rf,0.55,22,26.782391325611755,35.59141287564227,0.8633831592488055,full,47.41144190093001,32.53692432189077,41.196087000507674,0.8169685525372054
two_lag,grouped,5,M5_history_env_full_gb,gb,0.45,22,26.4564131506358,35.87142759548481,0.8612250425892962,full,49.189449322386906,35.6815020524066,44.581824070445954,0.7856470581003234
two_lag,grouped,5,M6_history_env_full_vc_rf,rf,0.55,25,26.641132494607053,35.018469637527815,0.8677462160612107,full_vc,47.545131408500815,32.47590463782396,40.15142033578198,0.8261336221361546
two_lag,grouped,5,M6_history_env_full_vc_gb,gb,0.4,25,26.65355040299534,35.37882668218998,0.8650102999465271,full_vc,49.67166749455509,38.640437367756256,46.16068361861359,0.770195650265767
two_lag,grouped,6,M0_persistence,baseline,,1,26.411904761904765,36.19673288334973,0.8606493024821391,,,,,
two_lag,grouped,6,M1_history_rf,rf,0.4,2,26.611547939008148,35.62883270687798,0.864987621246729,history,49.30813531228273,31.45766583087178,42.06743385561669,0.8117814418320051
two_lag,grouped,6,M1_history_gb,gb,0.65,2,27.26623215076719,35.2060497582549,0.8681728090356229,history,47.45252015149134,29.27028052696032,37.45651663530129,0.8507806395399411
two_lag,grouped,6,M2_history_env_compact_rf,rf,0.45,10,26.05432858258852,34.15892573669154,0.8758979917660996,compact,48.33939096386992,29.32579736811053,36.80521506571112,0.8559248366158381
two_lag,grouped,6,M2_history_env_compact_gb,gb,0.45,10,27.581907165133273,36.002273960233396,0.8621425420902058,compact,48.46109808596133,31.120557156763972,41.42320871525761,0.8175020983633163
two_lag,grouped,6,M3_history_vc_rf,rf,0.5,5,26.075791336673554,33.8194796394431,0.8783522044351857,vc,48.48738584850838,30.56253505429949,39.577135989716325,0.8334060876368008
two_lag,grouped,6,M3_history_vc_gb,gb,0.5,5,25.0092008301319,33.04435992097379,0.8838644746399158,vc,48.60367362587341,28.5853094380541,37.13745496951384,0.8533119695056056
two_lag,grouped,6,M4_history_env_compact_vc_rf,rf,0.45,13,26.187262392085824,34.366957112840154,0.8743818008771003,compact_vc,48.61748891833302,30.13290721703232,37.698456340285794,0.848846733940555
two_lag,grouped,6,M4_history_env_compact_vc_gb,gb,0.45,13,27.454742355804836,35.6677134074024,0.864692790363349,compact_vc,48.82235695497266,31.861144452569512,40.7348064371169,0.8235174724228252
two_lag,grouped,6,M5_history_env_full_rf,rf,0.45,22,26.519532107780037,34.69507936797661,0.8719716431248624,full,48.54271719793627,30.580346286561205,37.76812082983424,0.8482875734037348
two_lag,grouped,6,M5_history_env_full_gb,gb,0.4,22,27.809089592470123,35.538510220065554,0.8656712920587821,full,49.57586539811708,31.325379479539638,41.74519906535582,0.8146538907392341
two_lag,grouped,6,M6_history_env_full_vc_rf,rf,0.45,25,26.403924595257205,34.46879281689013,0.873636237581111,full_vc,48.65703141980574,31.362270106251025,37.720831823265634,0.8486672501435097
two_lag,grouped,6,M6_history_env_full_vc_gb,gb,0.4,25,27.167648886543898,35.22970693157936,0.8679955834429172,full_vc,49.709219610669486,31.2903948785024,40.190557521328905,0.8282018579981493
two_lag,grouped,7,M0_persistence,baseline,,1,16.962857142857132,29.060186313432823,0.8805122427721934,,,,,
two_lag,grouped,7,M1_history_rf,rf,0.45,2,20.58498343607426,29.277987631965022,0.8787144486488815,history,51.24514776923744,27.096788588101536,33.50533476027166,0.8411619511112782
two_lag,grouped,7,M1_history_gb,gb,0.55,2,21.401020072727647,30.411088764706225,0.8691449286720639,history,50.864336821592566,26.007049482881442,33.10099058336314,0.844972550454642
two_lag,grouped,7,M2_history_env_compact_rf,rf,0.5,10,20.91301924482455,26.92460283538552,0.8974288482115039,compact,50.07855654725423,25.94699087060147,29.696704431631147,0.8752205308059707
two_lag,grouped,7,M2_history_env_compact_gb,gb,0.4,10,22.84725658673246,31.001787407418625,0.8640121559869108,compact,50.89279995238121,34.23242718111686,40.80963224145629,0.7643583890723933
two_lag,grouped,7,M3_history_vc_rf,rf,0.5,5,20.75073704198361,29.07231906410251,0.8804124486564922,vc,50.37217450748006,26.244331226824368,32.55116219466955,0.8500799843204827
two_lag,grouped,7,M3_history_vc_gb,gb,0.45,5,22.141909228367975,30.7268272432665,0.8664136578594804,vc,51.021324301976954,29.503184528648426,37.04647355706389,0.805812903286273
two_lag,grouped,7,M4_history_env_compact_vc_rf,rf,0.5,13,20.45149538396861,26.545985245776876,0.9002933056107699,compact_vc,49.72577221954336,25.023943148889604,29.07951948146255,0.8803532041970569
two_lag,grouped,7,M4_history_env_compact_vc_gb,gb,0.45,13,23.918302964962137,32.23311707338295,0.8529952959857289,compact_vc,50.361873247399814,34.50416531896349,41.41430965956591,0.7573236391343142
two_lag,grouped,7,M5_history_env_full_rf,rf,0.45,22,20.980656551899354,27.924003732317924,0.8896729526125328,full,50.225048352296575,26.9814810930271,31.676562371680767,0.8580279968342353
two_lag,grouped,7,M5_history_env_full_gb,gb,0.4,22,22.754824045465085,32.40570985371462,0.851416802797939,full,50.64956912294976,33.63801015652978,42.089755218105175,0.7493432404558077
two_lag,grouped,7,M6_history_env_full_vc_rf,rf,0.5,25,20.986991160673853,28.032411561360917,0.8888146564852383,full_vc,49.814037791655245,26.024144874098678,31.412158445475157,0.8603881829021358
two_lag,grouped,7,M6_history_env_full_vc_gb,gb,0.4,25,23.074313499080983,32.75407367152844,0.8482050708254382,full_vc,50.73229812265092,34.486507561145665,42.532985319616685,0.744036315404571
two_lag,grouped,8,M0_persistence,baseline,,1,23.76571428571429,37.59463943550615,0.8718848990132602,,,,,
two_lag,grouped,8,M1_history_rf,rf,0.4,2,24.536406985748798,35.92714762812065,0.8829978203187228,history,49.89442862180632,32.147332771570575,40.39229643447586,0.8521076992539648
two_lag,grouped,8,M1_history_gb,gb,0.45,2,24.13800026154899,34.52981709933269,0.8919220667227148,history,49.7504678422819,26.42448449079462,35.03955024436074,0.8887075965258137
two_lag,grouped,8,M2_history_env_compact_rf,rf,0.45,10,26.715796689092134,38.32257314947342,0.8668755583937904,compact,48.87475474591232,33.79494235763204,43.259189899443065,0.8303689931046371
two_lag,grouped,8,M2_history_env_compact_gb,gb,0.5,10,27.37789072387522,38.45428499091901,0.865958908203424,compact,48.0768648727418,35.15226368633776,44.36507749089758,0.8215851643488176
two_lag,grouped,8,M3_history_vc_rf,rf,0.4,5,24.22560820345545,37.041782707302,0.8756252459492953,vc,49.538833348371796,31.023520183997345,41.47282937993757,0.8440893416317641
two_lag,grouped,8,M3_history_vc_gb,gb,0.45,5,24.17391388321352,36.63784312107273,0.8783230618085462,vc,49.62277468689524,31.334009048312954,40.78475893389142,0.8492198139922171
two_lag,grouped,8,M4_history_env_compact_vc_rf,rf,0.45,13,26.114216888008254,38.18840542745235,0.867806066751281,compact_vc,48.71346822065586,33.22552580819999,42.70861101279869,0.8346594529931496
two_lag,grouped,8,M4_history_env_compact_vc_gb,gb,0.45,13,26.343340402829373,37.67129877938449,0.8713618865322488,compact_vc,48.96851477804747,34.73471839593969,43.623945971290425,0.827496318117483
two_lag,grouped,8,M5_history_env_full_rf,rf,0.45,22,27.17458468479063,38.1497551726529,0.8680735167055385,full,49.11112134153383,36.25248239613844,43.82991927003717,0.8258634977508673
two_lag,grouped,8,M5_history_env_full_gb,gb,0.4,22,26.015536275702395,37.191122767309,0.874620349628723,full,49.65500293330897,35.285492035179786,43.251266980946376,0.8304311232356454
two_lag,grouped,8,M6_history_env_full_vc_rf,rf,0.45,25,26.42209626770005,37.86529363401966,0.8700335868285864,full_vc,49.14891506624034,35.04525198284917,43.02517437898811,0.8321993055842177
two_lag,grouped,8,M6_history_env_full_vc_gb,gb,0.4,25,26.412864660642803,37.34537066382566,0.8735781841501944,full_vc,49.71788038865235,36.09515733924949,43.61689749571416,0.827552057676747
two_lag,grouped,9,M0_persistence,baseline,,1,28.4985,52.993879882492095,0.46298287736744503,,,,,
two_lag,grouped,9,M1_history_rf,rf,0.45,2,28.87052885866917,49.617685210632,0.5292290041111151,history,45.44728875539849,34.160337696543365,49.656852862909865,0.5284854679158868
two_lag,grouped,9,M1_history_gb,gb,0.55,2,28.19238791357206,46.498741433598966,0.5865537135162333,history,44.57760585605447,28.969546499488757,43.829744407376396,0.6326546257753843
two_lag,grouped,9,M2_history_env_compact_rf,rf,0.55,10,31.64512219221254,50.002976651027275,0.52188935187488,compact,43.80408554955777,36.40369963663058,51.29039536615161,0.4969527342308516
two_lag,grouped,9,M2_history_env_compact_gb,gb,0.55,10,31.150178272306476,50.44478552874278,0.5134031882098573,compact,44.15265511176481,34.7925764561726,51.144429593594474,0.49981187382045067
two_lag,grouped,9,M3_history_vc_rf,rf,0.5,5,28.454712636932506,49.03872106147402,0.540151293088537,vc,44.908396811415,31.593776624746983,48.26081147274894,0.5546248934773741
two_lag,grouped,9,M3_history_vc_gb,gb,0.5,5,26.708405725068268,47.53435965800458,0.5679321071339769,vc,45.482990384258265,27.720615461502984,44.58279338318793,0.6199232956929159
two_lag,grouped,9,M4_history_env_compact_vc_rf,rf,0.55,13,30.94886733836301,49.64333806883111,0.5287420912928381,compact_vc,44.2615426914437,35.58180469938069,50.47195826891815,0.5128788236102286
two_lag,grouped,9,M4_history_env_compact_vc_gb,gb,0.55,13,30.48703790889357,50.33865621277125,0.5154485081374445,compact_vc,43.917776145449906,34.1336802390503,50.57683843325297,0.5108522554986467
two_lag,grouped,9,M5_history_env_full_rf,rf,0.5,22,31.53578201070902,50.11009549848978,0.5198386932017404,full,44.104570429750595,37.99855951345463,51.84297621802189,0.4860551120589318
two_lag,grouped,9,M5_history_env_full_gb,gb,0.5,22,31.07952442596911,50.128942678745666,0.5194774331213312,full,44.965368310405644,35.44479748185698,50.46117154875596,0.5130870136037693
two_lag,grouped,9,M6_history_env_full_vc_rf,rf,0.5,25,31.54256790196095,50.14642770915809,0.5191421610588589,full_vc,44.316302094651114,37.24812582324836,51.786277445634134,0.48717866289046297
two_lag,grouped,9,M6_history_env_full_vc_gb,gb,0.5,25,29.88958135578405,50.63829847889299,0.5096627264706399,full_vc,44.80450339582337,33.52013351928234,50.58502540349708,0.5106938841068198
two_lag,grouped,10,M0_persistence,baseline,,1,28.687500000000007,53.73244434231519,0.8092386841979583,,,,,
two_lag,grouped,10,M1_history_rf,rf,0.35000000000000003,2,27.78259544961362,50.49997883073403,0.8315001546941729,history,46.38902278550394,33.48625523489339,49.02608973810431,0.8411922743775344
two_lag,grouped,10,M1_history_gb,gb,0.5,2,28.776520390679185,48.13441180686839,0.8469164754468135,history,44.41643595668806,30.44883433416665,44.854069426656544,0.8670706698659191
two_lag,grouped,10,M2_history_env_compact_rf,rf,0.4,10,27.606162580302907,47.13533869630143,0.853205299040346,compact,45.58008176203358,30.797287599874835,43.23574213879539,0.876489764331115
two_lag,grouped,10,M2_history_env_compact_gb,gb,0.4,10,28.273723042584415,47.75924111839666,0.849293512093912,compact,45.697879517319194,32.85081594260807,44.26069026905881,0.8705644779258781
two_lag,grouped,10,M3_history_vc_rf,rf,0.4,5,28.165400936101246,49.567691835230114,0.8376641249052872,vc,45.950133811584585,31.738567702659303,47.969109360291284,0.8479661041441822
two_lag,grouped,10,M3_history_vc_gb,gb,0.4,5,29.26261655993158,48.218612462363176,0.8463804345348344,vc,45.815940892098006,34.96623144540237,46.781130777352274,0.8554032456506009
two_lag,grouped,10,M4_history_env_compact_vc_rf,rf,0.4,13,28.677850755670715,48.23445991135488,0.846279441239537,compact_vc,45.403171084086736,33.99152262983057,46.104600038624056,0.8595552103336079
two_lag,grouped,10,M4_history_env_compact_vc_gb,gb,0.4,13,29.48326072691907,48.818072955521565,0.8425370518036397,compact_vc,45.60267862494819,36.78768317103387,47.49455400847457,0.8509593479060464
two_lag,grouped,10,M5_history_env_full_rf,rf,0.4,22,29.314426442097606,47.70617158791784,0.8496282527122887,full,45.543240380027655,35.85165377813779,46.2322719404307,0.858776299758347
two_lag,grouped,10,M5_history_env_full_gb,gb,0.4,22,29.102193556804103,48.29456402897359,0.8458961055501568,full,45.47504295362088,36.04114788648728,46.7324349585286,0.8557041187809477
two_lag,grouped,10,M6_history_env_full_vc_rf,rf,0.4,25,29.93754242648266,48.55919089600255,0.8442026745254791,full_vc,45.5386636992674,37.28922044631544,48.02185378207983,0.8476315826720167
two_lag,grouped,10,M6_history_env_full_vc_gb,gb,0.4,25,30.421205313370088,49.016818499638696,0.8412523324032125,full_vc,45.460861775457445,39.30500911167802,49.261566319472536,0.8396630760487213
two_lag,temporal_2020,1,M0_persistence,baseline,,1,32.27096774193549,54.611141484074004,0.6570673689348745,,,,,
two_lag,temporal_2020,1,M1_history_rf,rf,0.35000000000000003,2,31.485660965661722,50.75631496554329,0.7037717517436032,history,44.962205135103005,35.1267088270139,49.600062491432986,0.7171144588994716
two_lag,temporal_2020,1,M1_history_gb,gb,0.35000000000000003,2,30.52771035670224,50.76476693087827,0.7036730873962502,history,45.15844512331806,30.563375262004808,46.628871433468774,0.7499907302854932
two_lag,temporal_2020,1,M2_history_env_compact_rf,rf,0.4,10,31.756043143012555,51.02861716002462,0.700584760019872,compact,44.22748677770939,34.74427482134891,49.51220209817105,0.7181157649607496
two_lag,temporal_2020,1,M2_history_env_compact_gb,gb,0.35000000000000003,10,31.619013136264808,52.3359414411986,0.6850465393517126,compact,44.94440154988681,34.589186884188116,51.57744877802102,0.6941094813655428
two_lag,temporal_2020,1,M3_history_vc_rf,rf,0.35000000000000003,5,31.29264998105034,50.85115065109013,0.702663741667392,vc,44.854622775711874,35.55449585459512,49.562034965364305,0.7175480597046406
two_lag,temporal_2020,1,M3_history_vc_gb,gb,0.30000000000000004,5,30.947654670926692,51.51619593562152,0.6948355947518952,vc,45.060121941521075,32.33939672624878,48.230100021419126,0.7325253498663076
two_lag,temporal_2020,1,M4_history_env_compact_vc_rf,rf,0.4,13,31.733231212681623,50.79775782149183,0.7032878097329457,compact_vc,44.57663132236079,34.77520002748436,48.883439130057226,0.7252296872811843
two_lag,temporal_2020,1,M4_history_env_compact_vc_gb,gb,0.35000000000000003,13,31.79855345109549,51.30801670402013,0.6972969771855911,compact_vc,45.21500119431771,34.337984222402696,49.21381242677454,0.7215031276098938
two_lag,temporal_2020,1,M5_history_env_full_rf,rf,0.35000000000000003,22,31.845464544255844,51.380364231251875,0.6964427147661214,full,44.61823383079355,35.101331427656596,49.78719229068316,0.7149759062358636
two_lag,temporal_2020,1,M5_history_env_full_gb,gb,0.30000000000000004,22,31.964383804329447,52.02035428828646,0.6888334431557148,full,45.290968335243605,33.78757171362821,49.575189097130256,0.7173981101276515
two_lag,temporal_2020,1,M6_history_env_full_vc_rf,rf,0.35000000000000003,25,31.772313330028098,51.17935670108955,0.6988131902097825,full_vc,44.79274731234141,35.078741213115606,49.32055181770879,0.7202937588603334
two_lag,temporal_2020,1,M6_history_env_full_vc_gb,gb,0.30000000000000004,25,32.129862891362826,51.76345163579914,0.6918992478455548,full_vc,45.11691577305355,35.13664378924143,50.10110307555515,0.7113703926070263
